1322024400,2.38,7725650,5620,7.765599394,553,0.5,0
1322197200,2.56,7737750,5374,7.70632001,557,0.5,0
1322370000,2.4965,7749800,4794,6.757849855,560,0.5,0
1322542800,2.981,7762950,6529,8.239834472,565,0.5,0
1322715600,3.14,7779500,6735,10.03065755,570,0.5,0
1322888400,3.12999,7794850,5533,8.132965582,574,0.5,0
1323061200,2.93,7809700,6347,8.675163287,578,0.5,0
1323234000,3.082,7825000,7119,7.97030627,583,0.5,0
1323406800,3.039,7840250,5686,8.187185352,587,0.5,0
1323579600,3.38,7855350,5240,7.861866729,591,0.5,0
1323752400,3.3,7868500,5515,7.406827445,595,0.5,0
1323925200,3.1933,7881850,5476,7.062323843,599,0.5,0
1324098000,3.23,7895350,4819,8.382920984,603,0.5,0
1324270800,3.70036,7910250,5200,8.670007319,607,0.5,0
1324443600,4.11,7924750,5667,8.899676387,612,0.5,0
1324616400,3.95,7939250,5740,8.727424586,616,0.5,0
1324789200,4.3897,7954550,5307,9.99060446,619,0.5,0
1324962000,4.06,7971100,5571,9.168004881,623,0.5,0
1325134800,4.33,7985600,5023,8.072457128,627,0.5,0
1325307600,4.995,8000050,5357,9.283325697,631,0.5,0
1325480400,5.4999,8015100,5809,8.764382025,636,1,0
1325653200,5.6063,8030900,5636,8.879702841,640,1,0
1325826000,7.22,8046750,6361,9.80226937,646,1,0
1325998800,7.2,8063850,6290,9.283325697,652,1,0
1326171600,6.89,8079200,6589,9.077623651,658,1,0
1326344400,6.997,8095100,6943,10.32113374,665,1,0
1326517200,6.75,8109300,6734,9.948080714,670,1,0
1326690000,7.18888,8124600,6685,9.823729705,676,1,0
1326862800,6.95,8139600,7215,8.828921633,681,1,0
1327035600,6.58,8153300,6718,8.580219616,687,1,0
1327208400,6.39,8168750,5259,8.450978823,692,1,0
1327381200,6.515,8184050,6817,8.77601647,697,1,0
1327554000,6.2,8198300,6736,8.450978823,702,1,0
1327726800,5.74815,8213000,6095,10.07616706,707,1,0
1327899600,5.6,8229450,6019,10.79124988,712,1,0
1328072400,5.638,8244100,6900,8.77601647,717,1,0
1328245200,6.148,8260250,6943,10.40120471,723,0.5,0
1328418000,5.9625,8275250,6616,9.327239883,728,0.5,0
1328590800,5.70999,8289800,6799,9.807318406,732,0.5,0
1328763600,5.8,8303600,7259,9.875901052,737,0.5,0
1328936400,6,8317850,7624,9.464405175,743,0.5,0
1329109200,5.72,8333200,7514,10.08164899,749,0.5,0
1329282000,4.88,8347100,9511,9.73873576,757,0.5,0
1329454800,4.76998,8360650,7128,9.73873576,764,0.5,0
1329627600,4.33333,8377250,5932,10.74136802,768,0.5,0
1329800400,4.4354,8390950,6348,8.757293674,772,0.5,0
1329973200,4.92481,8407200,7881,11.49394795,778,0.5,0
1330146000,5.07,8422800,6588,11.42553159,784,0.5,0
1330318800,5.1,8438300,6475,10.80978438,789,0.5,0
1330491600,4.9,8455100,6825,12.72544237,795,0.5,0
1330664400,4.98888,8469550,7696,9.897222875,801,0.5,0
1330837200,4.9,8482000,6017,9.673977247,805,0.5,0
1331010000,5.05,8496000,6713,11.01345102,811,0.5,0
1331182800,5,8511250,6635,11.6087727,817,0.5,0
1331355600,4.94,8528200,6054,12.87383126,822,0.5,0
1331524800,4.95915,8543300,5728,12.57617042,826,0.5,0
1331697600,5.4444,8557800,7096,10.26929892,833,0.5,0
1331870400,5.4,8571400,6706,10.6507282,838,0.5,0
1332043200,5.37998,8587800,5745,11.61897621,843,0.5,0
1332216000,4.98,8603100,6604,11.02313128,848,0.5,0
1332388800,4.88,8619000,6756,11.61897621,854,0.5,0
1332561600,4.74896,8634100,6461,12.81066608,858,0.5,0
1332734400,4.73793,8650050,6469,11.32105375,863,0.5,0
1332907200,4.84592,8665400,7134,11.84241806,868,0.5,0
1333080000,4.83,8679850,7174,12.12846182,874,0.5,0
1333252800,4.929,8695500,5619,12.12846182,878,0.5,0
1333425600,5.01,8708250,7539,10.34962075,883,0.5,0
1333598400,4.94486,8721250,6977,9.621913043,889,0.5,0
1333771200,4.98,8734000,6152,10.6730464,894,0.5,0
1333944000,4.8,8748850,6045,12.20931823,898,0.5,0
1334116800,4.8941,8763150,7485,11.56246693,904,0.5,0
1334289600,4.94464,8776350,7549,9.883251608,910,0.5,0
1334462400,4.98389,8788850,7313,9.177305065,916,0.5,0
1334635200,5.02207,8802600,8354,11.13826769,923,0.5,0
1334808000,5.19,8816500,8023,12.23640675,930,0.5,0
1334980800,5.48,8831600,7770,11.53046021,937,0.5,0
1335153600,5.21799,8846450,6845,11.60889871,943,0.5,0
1335326400,5.16,8859500,7746,10.82451367,949,0.5,0
1335499200,5.1372,8873500,7066,9.883251608,956,0.5,0
1335672000,5.0184,8889600,8050,12.44873829,962,0.5,0
1335844800,5,8907000,10070,13.42363949,969,0.5,0
1336017600,5.184,8923000,12283,12.44873829,978,0.5,0
1336190400,5.1495,8938550,13590,11.6988143,989,0.5,0
1336363200,5.0947,8955700,16283,12.82370029,1002,0.5,0
1336536000,5.09609,8973200,18865,14.12994691,1017,0.5,0
1336708800,5.03188,8986550,14196,10.59746018,1028,0.5,0
1336881600,4.99888,9000000,14084,11.37288409,1043,0.5,0
1337054400,5.09,9013700,20817,11.28672588,1064,0.5,0
1337227200,5.1345,9025200,14892,10.16666911,1080,0.5,0
1337400000,5.14291,9039700,38132,12.57909907,1105,0.5,0
1337572800,5.1475,9053400,29133,11.37288409,1131,0.5,0
1337745600,5.16,9065300,26784,10.42514375,1153,0.5,0
1337918400,5.15,9077850,29007,9.174760781,1176,0.5,0
1338091200,5.148,9092800,22251,12.97121352,1196,0.5,0
1338264000,5.15889,9106500,31160,10.75661609,1224,0.5,0
1338436800,5.19,9119800,20951,11.54754374,1244,0.5,0
1338609600,5.279,9135150,18570,12.3384714,1263,0.5,0
1338782400,5.2785,9150600,44984,11.94300757,1293,0.5,0
1338955200,5.47,9165850,18275,13.36667734,1321,0.5,0
1339128000,5.66,9179550,26974,11.70572927,1345,0.5,0
1339300800,5.62,9196400,39328,13.3790336,1375,0.5,0
1339473600,5.7,9211100,20796,11.01802767,1400,0.5,0
1339646400,5.95,9226500,56997,11.49022886,1447,0.5,0
1339819200,6.599,9242450,49313,12.59203163,1494,0.5,0
1339992000,6.4668,9258450,39028,12.35593103,1528,0.5,0
1340164800,6.64999,9274350,33475,11.67262013,1561,0.5,0
1340337600,6.79962,9287500,25550,12.10176058,1585,0.5,0
1340510400,6.5915,9302600,21880,12.01593249,1604,0.5,0
1340683200,6.4514,9317650,32547,12.7025572,1629,0.5,0
1340856000,6.66897,9332500,27315,11.58679204,1654,0.5,0
1341028800,6.693,9346600,23608,12.18758867,1672,0.5,0
1341201600,6.75,9361550,25272,13.81832236,1689,0.5,0
1341374400,6.55,9376750,21992,13.84337907,1707,0.5,0
1341547200,6.73449,9391250,21962,13.32098741,1725,0.5,0
1341720000,6.87,9407450,21697,13.40805269,1744,0.5,0
